**CloudWatch Logs Insights**  
region: eu-west-1  
log-group-names: /aws/lambda/eratostene  
start-time: 2019-09-25T16:03:00.999Z  
end-time: 2019-10-25T16:37:26.000Z  
query-string:
```
fields @timestamp, @message
| sort @timestamp desc
| limit 927
```
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|       @timestamp        |                                                                                  @message                                                                                   |
| 2019-10-25 16:17:41.452 | REPORT RequestId: cc324429-56bf-4da7-860e-8f431a66f4c7 Duration: 988.87 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:17:40.443 | START RequestId: cc324429-56bf-4da7-860e-8f431a66f4c7 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:38.392 | END RequestId: 7211101e-11b3-46c1-a364-3e8812355568                                                                                                                         |
| 2019-10-25 16:17:38.392 | REPORT RequestId: 7211101e-11b3-46c1-a364-3e8812355568 Duration: 1046.87 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:37.324 | START RequestId: 7211101e-11b3-46c1-a364-3e8812355568 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:35.412 | END RequestId: 52979db0-bee0-4e06-a7b2-012ef347f8a7                                                                                                                         |
| 2019-10-25 16:17:35.412 | REPORT RequestId: 52979db0-bee0-4e06-a7b2-012ef347f8a7 Duration: 1026.15 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:34.366 | START RequestId: 52979db0-bee0-4e06-a7b2-012ef347f8a7 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:32.412 | END RequestId: 46f51ae5-3fbf-4d0c-8efc-a6648e6191db                                                                                                                         |
| 2019-10-25 16:17:32.412 | REPORT RequestId: 46f51ae5-3fbf-4d0c-8efc-a6648e6191db Duration: 1094.85 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:31.297 | START RequestId: 46f51ae5-3fbf-4d0c-8efc-a6648e6191db Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:29.292 | END RequestId: 5dc86d1c-73e2-4d66-9f12-8bd023507d90                                                                                                                         |
| 2019-10-25 16:17:29.292 | REPORT RequestId: 5dc86d1c-73e2-4d66-9f12-8bd023507d90 Duration: 984.60 ms Billed Duration: 1000 ms Memory Size: 128 MB Max Memory Used: 128 MB                             |
| 2019-10-25 16:17:28.287 | START RequestId: 5dc86d1c-73e2-4d66-9f12-8bd023507d90 Version: $LATEST                                                                                                      |
| 2019-10-25 16:17:26.352 | REPORT RequestId: 79b7e3f6-1e3e-4db8-b1c7-bbccb7128779 Duration: 1039.56 ms Billed Duration: 1100 ms Memory Size: 128 MB Max Memory Used: 128 MB                            |
| 2019-10-25 16:17:26.352 | END RequestId: 79b7e3f6-1e3e-4db8-b1c7-bbccb7128779                                                                                                                         |
| 2019-10-25 16:17:25.311 | START RequestId: 79b7e3f6-1e3e-4db8-b1c7-bbccb7128779 Version: $LATEST                                                                                                      |
